student,balance,income,class
0,929.0854677,35571.77665,1
1,1370.248937,13358.2742,0
1,1259.372813,22361.05474,1
1,793.2480916,24314.68239,0
0,824.7317041,42313.51575,0
0,1298.002763,42219.91124,1
0,690.3409422,29924.22946,0
0,834.7118946,28553.47188,0
0,271.0598661,30465.30757,0
0,246.955463,47692.89425,0
1,878.9983936,12054.85904,0
0,1202.316722,49914.52204,1
1,1075.092764,7031.294556,0
0,1389.890556,48689.73039,1
0,630.2207789,24919.18388,0
0,860.7512943,36605.23178,0
0,844.4038026,36854.63634,0
0,1252.653058,35382.14033,1
0,1004.125407,53397.392,1
1,856.3573684,20758.21469,0
0,731.3091222,33126.84977,0
0,568.8436683,37074.54081,0
0,1597.647402,42515.08887,1
0,0,36922.86795,0
0,407.7713007,18555.32354,0
1,0,17744.92997,0
0,625.5319229,46026.48791,0
0,0,39830.09162,0
1,454.4669622,15092.43931,0
0,0,30131.97581,0
1,162.4544511,13241.75206,0
0,619.1392617,41281.98096,0
0,1496.23237,37534.32924,1
1,1005.707006,10887.49987,0
0,1326.348854,46587.08029,1
1,814.3541028,17973.50916,0
1,227.317232,24282.22856,0
1,1068.860742,20804.37868,1
0,1358.573433,20700.70608,1
0,1323.175214,52019.34997,1
0,1740.634123,48311.43958,1
0,0,43513.11466,0
0,1713.26359,34005.8614,1
0,0,45642.76194,0
0,599.009725,53004.58546,0
0,1082.815418,41355.98559,1
1,717.7596662,19567.70277,0
1,763.3376238,15849.86396,0
0,898.895728,41268.31261,0
0,915.2030835,31422.94555,1
0,1274.159685,41943.67752,1
0,130.4529103,46094.07715,0
0,0,22074.49369,0
0,1045.426886,50639.06009,1
0,1031.044588,38199.04679,1
0,342.1916021,32154.75355,0
0,452.3726509,59429.12314,0
1,1348.99532,25805.80996,1
1,541.3347065,21245.32063,0
1,1273.752339,19635.6615,1
1,993.10817,12215.94682,0
0,0,54901.82221,0
0,586.9688854,50317.65289,0
0,947.6349327,46813.51631,1
1,145.0021215,19927.0921,0
0,303.791175,28525.40173,0
0,950.3412748,64396.16534,1
1,1357.423466,25733.3094,1
0,812.8896264,48563.79976,0
0,501.391686,42856.19,0
0,1194.645236,35622.32821,1
0,591.7607765,41670.25738,0
0,37.99253638,48739.83538,0
0,660.244842,40885.84695,0
1,786.9150381,12881.68933,0
0,811.5963666,38323.72387,0
0,362.1034983,39658.95045,0
1,1052.598123,24418.21395,1
0,430.0000994,33925.2196,0
0,0,44225.61586,0
0,614.5385663,33811.98762,0
1,295.6334521,25452.47585,0
0,1300.995166,42493.95555,1
0,1335.115552,30115.15496,1
0,224.5924725,27246.0453,0
0,514.0540348,50053.26193,0
0,275.660215,31259.9782,0
0,756.0879108,49163.2233,0
0,479.5462007,24805.9234,0
0,744.7326369,44965.04641,0
0,1634.731555,40868.33212,1
0,22.53717523,59536.27562,1
0,469.1519745,30366.7196,0
1,1335.812707,12843.44803,0
0,0,49959.14101,0
0,988.2144581,48570.36346,1
0,770.6419392,29623.47129,0
1,1511.37288,14982.59851,1
0,1259.149418,31263.64108,1
0,578.4836466,45066.20733,0
1,246.8670273,16209.53668,0
0,983.6190158,24666.68283,1
0,812.5282385,58338.92578,0
0,2128.795992,42096.50237,1
0,1808.722658,30020.6429,1
0,1072.572774,38483.46172,1
1,1097.969621,16275.68364,1
0,297.2430337,39081.9229,0
0,385.2501833,55268.66055,0
0,1127.259556,47545.8468,1
0,629.2718914,35695.08861,0
0,1125.876488,49359.34272,1
0,821.8532926,35358.39274,0
0,949.0387135,47760.40017,1
0,668.9422598,42028.92384,0
0,1190.48596,38553.57479,1
0,969.0830285,45192.33896,1
0,0,48781.47896,0
0,272.8932571,58730.57286,0
0,813.133978,59309.47668,0
0,446.1427252,42611.58355,0
0,390.7456114,38442.29606,0
1,1113.577978,17593.52985,1
0,1549.098151,26239.78187,1
1,903.438812,13028.15086,0
0,657.7057207,41224.79688,0
0,754.1274899,41341.8026,0
1,460.5954148,12939.00909,0
0,1433.6461,44617.7387,1
1,1038.886748,10414.55435,0
0,772.8229977,25556.75717,0
0,1823.231922,24744.85406,1
1,1793.789405,22740.54856,1
0,1964.014684,50553.53452,1
0,616.5546498,46107.20793,0
1,636.2066156,19468.43387,0
0,1138.430984,36133.61053,1
0,629.3201832,52089.63305,0
0,0,41564.76983,0
0,923.4065669,33122.22004,1
1,1113.236885,19139.26643,1
0,1058.627514,49380.07843,1
1,597.5996145,16526.67733,0
0,1524.436703,18878.55448,1
0,1377.68002,41435.2695,1
0,986.7600897,44605.44511,1
0,0,28951.4519,0
0,1345.380592,30175.94167,1
0,420.611587,33293.46686,0
0,460.873865,49243.44479,0
1,1241.61642,12058.59762,0
0,0,45217.85066,0
0,630.0289508,43547.54217,0
1,2207.599054,19780.76352,1
0,1515.606239,48688.51209,1
0,693.6306933,32594.66376,0
1,1262.480766,15636.25736,0
0,260.1621754,33551.7153,0
1,2009.685744,25694.49616,0
0,407.8607445,47826.21377,0
0,438.7666361,32762.18623,0
0,733.5453865,30638.21619,0
0,111.2850398,42292.29777,0
0,418.2996428,49670.02198,0
0,150.1427055,38610.37731,0
1,981.9979984,20147.51185,1
0,551.2540524,48007.99181,0
0,1193.676973,34360.9095,1
0,971.3514351,46533.85648,1
0,130.9969303,54366.80276,0
0,596.4297067,12135.54156,0
1,915.4398274,16624.33911,1
0,461.0262193,15755.64723,0
0,336.4196404,39707.04233,0
1,154.8755316,20685.45742,0
1,591.9864699,8815.176376,0
0,1427.718421,27425.67495,1
0,1113.289142,42292.49015,1
1,1247.067238,15522.58415,0
0,340.999798,48058.38318,0
1,883.1669769,12717.49223,0
0,507.6786163,45839.13418,0
0,494.660496,47035.75468,0
1,1176.146823,16670.68079,1
1,0,15587.9006,0
1,991.0939963,16842.43614,1
0,478.3633261,28262.86813,0
0,474.7273191,32064.33511,0
0,545.6052116,27236.55814,0
0,886.6890235,50507.93081,0
1,840.2209676,18103.73552,0
0,610.500867,28664.04266,0
0,218.639297,48991.39538,0
0,948.9651331,45456.9288,1
1,1150.43168,11666.98975,0
0,476.5913949,33760.45831,0
0,187.9776847,49989.30743,0
0,52.91808918,30506.35885,0
1,1393.589491,23261.86324,1
0,698.800444,37466.0203,0
0,178.2750321,35615.92811,0
1,916.1289706,28839.58373,1
1,1578.289555,12778.5985,1
0,292.3343828,41036.12926,0
1,0,10276.25611,0
1,1131.085568,21829.08239,1
0,1050.316376,39585.62422,1
1,987.1540956,13002.48555,0
0,702.1592628,57468.40444,0
0,684.1860237,45400.01736,0
0,684.2948414,37011.18328,0
1,790.2959403,14086.44837,0
0,948.7779787,24094.78649,1
1,379.0821667,18280.36703,0
1,824.0407418,11659.19328,0
1,933.7116933,11810.55457,0
0,583.3074437,37118.83066,0
0,699.0538658,41722.80607,0
1,801.0497163,14679.83344,0
1,568.9755524,17291.81469,0
0,505.6978729,31971.31291,0
0,542.2771433,52447.21934,0
1,725.7933681,23202.96396,0
0,204.3961996,38979.62388,0
0,385.6908387,44650.78296,0
0,1039.098374,26217.13205,1
0,596.1879849,45929.44918,0
0,1177.81507,32294.54565,1
1,1149.680655,16907.70074,1
1,1309.697543,15536.23876,0
0,1393.368283,38371.97746,1
0,1035.485881,41714.37377,1
0,785.7866574,48179.38288,0
0,303.7151177,29048.03524,0
0,221.6904619,34786.10135,0
0,501.3606578,49897.30073,0
0,955.9270221,10836.72352,0
0,648.3648681,40276.57183,0
0,1055.414789,29967.17338,1
0,278.7031614,30113.85339,0
1,1306.046537,20776.38865,1
0,396.9859854,55454.63104,0
0,1037.766523,53823.22982,1
0,165.9730086,28439.58796,0
0,708.8374818,55675.75986,0
1,1079.37288,14223.26681,0
0,32.06807899,38788.66047,0
0,563.8917207,54147.70839,0
0,1096.077756,30374.83472,1
0,481.5910034,35817.76129,0
0,336.7970403,42880.4643,0
1,1484.805423,22965.17668,1
0,807.2192163,42138.65307,0
1,810.5424069,17975.15713,0
0,589.9444194,24854.60458,0
1,1402.287769,13276.24908,0
1,486.2248233,20289.67472,0
0,1482.4803,45260.6116,1
1,1084.446531,26713.7972,1
1,0,23422.13722,0
0,1230.424256,51716.7399,1
1,553.4557368,21358.42066,0
0,0,47207.05072,0
1,1006.994109,17834.06419,1
0,175.1677608,53019.42301,0
0,0,62128.66663,1
1,655.611221,19039.16827,0
0,929.0226144,23889.68006,1
0,678.0189216,59416.77886,0
1,1302.516318,18210.80642,1
0,1037.600637,40415.82298,1
1,20.25809384,21530.33151,0
0,708.851824,36322.34913,0
0,0,49626.41562,0
0,1471.198738,56477.13086,1
0,918.5461513,53331.27843,1
0,902.5572891,32765.38813,0
1,1216.767562,23378.57282,1
0,538.7486464,34834.44571,0
1,642.3822859,13563.46329,0
1,940.4354663,18939.84279,1
1,989.235475,13609.63128,1
1,1037.642867,22889.48898,1
0,0,40056.69266,0
0,591.8414074,38879.50988,0
0,854.5112787,34463.76511,0
1,1199.385586,18884.12747,1
1,153.4000958,17840.38488,0
0,0,36302.52844,0
1,959.8542276,18481.75266,1
1,1288.44856,21216.96257,1
0,558.1784844,12740.86464,0
0,714.0116591,48631.36436,0
1,820.656301,24820.04824,0
0,690.2283828,56958.59936,0
0,1218.346515,43930.98989,1
1,885.212532,11774.41657,0
0,1127.822686,43344.89429,1
0,347.4609165,24735.55069,0
0,682.7124117,33175.18305,0
0,410.2368039,36502.37857,0
0,1561.631319,32952.84077,1
1,292.8574108,15220.93587,0
0,306.6580976,30135.6288,0
0,400.6469289,37173.48479,0
0,426.0072838,50874.56518,0
0,745.7338929,60180.56113,0
0,1028.520386,47944.60096,1
0,0,45025.51165,0
1,969.1435189,22425.40576,1
1,846.95907,20659.85327,0
0,1107.304157,52765.05866,1
0,1509.871131,41246.58701,1
1,1037.974595,15580.76888,0
0,2133.464209,28237.88234,1
0,766.9290949,25376.10376,0
0,465.0855346,43480.56849,0
1,1097.067481,20564.1258,1
0,460.4301908,56002.2232,0
1,1041.147351,12488.73193,0
1,1133.232966,16749.46145,1
0,523.6476518,37590.81994,0
1,640.364464,14938.76657,0
1,1748.680849,13715.42438,1
0,901.6135616,35283.89564,0
0,371.1818581,34679.96073,0
1,1016.825478,18703.55523,1
0,847.7729672,42193.59756,0
0,1018.436236,53962.27769,1
0,136.3073425,48799.65491,0
0,911.1320579,31265.21771,1
0,1719.169241,57866.05876,1
0,278.4739843,33187.76893,0
0,0,39134.93192,0
0,446.9644659,27626.60257,0
0,706.9742779,46165.15453,0
0,1690.38735,46228.32006,1
0,321.1088067,36275.14289,0
0,25.80037667,44091.68791,0
0,431.1279151,37772.80471,0
0,1711.432084,39019.68965,1
0,1197.818051,37487.65054,1
1,950.4772929,17932.12509,1
1,843.159091,12042.89422,0
1,13.51680255,19322.54503,0
0,0,44464.29729,0
0,1175.389577,35339.55667,1
1,1814.558895,24177.27252,1
1,1361.458432,19576.95713,1
0,891.8873793,35062.53819,0
0,135.6290155,39925.70017,0
1,837.9118858,20984.17906,0
0,800.2433379,19051.324,0
1,1648.966029,15402.48208,1
1,823.0640631,17254.39842,0
0,0,32248.53657,0
0,499.8186019,31335.96076,0
0,775.5561388,34586.25334,0
0,0,28094.15709,0
0,1545.982805,32691.92383,1
0,777.6460629,50869.72861,0
1,1062.16651,17383.25855,1
0,965.2738039,46218.46056,1
0,244.0811388,24854.24982,0
0,254.7280579,53696.8322,0
0,803.946256,42286.28782,0
0,597.757142,31577.61513,0
1,470.7175747,18052.105,0
0,111.416891,33328.24588,0
0,489.5199137,22750.69218,0
1,1260.341165,11696.67776,0
0,417.7275813,31206.29045,0
0,888.081432,54072.65702,0
0,1302.783778,50709.50863,1
1,733.7194635,27165.47998,0
1,1334.780808,20468.44084,1
1,402.909163,22752.32695,0
1,100.8507591,17315.13019,0
1,1002.775284,11604.28775,0
0,836.1928646,43275.14523,0
1,325.2836312,15962.70988,0
0,577.4934767,39015.41684,0
0,1203.205839,43809.25995,1
1,2034.674718,17133.96596,1
0,894.6279058,39027.63028,0
0,650.2901385,44358.65162,0
1,1353.981432,17431.60535,1
1,992.440019,14207.26834,0
0,494.6532294,40377.66836,0
0,498.7494508,51690.06347,0
0,838.5789048,43501.25753,0
0,147.4885752,44482.26878,0
0,1269.290575,43581.19884,1
1,1102.434982,17391.77965,1
0,1425.801629,34015.84987,1
0,736.6375029,55187.91982,0
0,426.6935421,30769.34477,0
1,1005.264248,21394.12401,1
1,2168.453196,24648.97992,1
0,1222.347692,32363.37105,1
0,511.321855,38510.16091,0
1,1849.603666,16966.88592,0
1,1706.760437,21127.48242,1
1,719.5540535,17195.74454,0
0,979.3167149,27534.91214,1
0,1184.212015,34990.58061,1
0,910.0878413,25183.76825,1
0,730.6335593,42300.14687,0
0,642.5352176,34893.78594,0
0,1608.818447,36721.10348,1
1,869.772061,18724.40368,0
0,410.099265,37328.45502,0
1,463.0916614,21248.65294,0
0,548.0377834,33605.64947,0
0,1287.765895,38507.11939,1
1,556.1822343,21650.82992,0
0,0,36379.51885,0
0,833.9577066,34174.64532,0
1,792.5292385,14546.30177,0
1,1506.911513,23375.64593,1
0,1743.099238,31438.59197,1
0,1002.144124,44445.52727,1
0,1223.714012,64440.21753,1
0,1069.130301,42361.04675,1
0,1823.404105,14664.13812,1
0,452.8271077,62912.44434,0
0,1125.302093,33408.66034,1
0,0,37112.5978,0
0,259.5062852,40405.3592,0
1,718.211754,18788.74812,0
0,0,48271.87044,0
0,350.0715602,45354.74619,0
0,883.3906599,38408.97671,0
1,0,19281.71466,0
0,1079.372744,66134.71789,1
0,731.3934722,45251.88192,0
0,314.4591953,40016.47593,0
0,1598.020831,39163.36106,1
0,1889.524775,32509.61626,1
0,863.5747099,32889.38396,0
0,1392.599753,37620.24131,1
1,1288.551958,24918.41508,1
1,151.7714011,18659.07094,0
0,62.57157516,47946.76709,0
0,667.3723112,35694.42878,0
1,289.3569474,15715.50065,0
1,1203.029399,15952.45202,1
0,1165.323966,33433.82892,1
0,564.9074481,35820.88568,0
0,434.2433404,57146.4261,0
1,0,21871.07309,0
0,915.0752059,23682.91332,1
0,459.101423,45043.6664,0
1,1036.600444,15197.24851,0
0,410.4977048,53471.21363,0
0,602.0963956,53553.72247,0
1,1319.706449,23373.9312,1
0,2049.029845,52568.90881,1
1,1524.486833,15845.87125,1
0,999.8260907,43661.14174,1
0,631.5980113,46841.11096,0
0,815.6912947,48646.54151,0
0,762.9914907,44162.36289,0
0,941.1681796,58991.86151,1
0,1322.080983,48906.51832,1
0,931.7108765,50210.06947,1
0,0,24565.57165,0
0,1624.126432,16054.30421,1
1,1457.858845,17365.56672,1
1,890.0481045,15156.91913,0
0,1156.289558,33959.73853,1
0,663.0958877,32756.25991,0
1,768.8230469,22138.2159,0
0,524.3801768,38020.63992,0
0,347.6140996,40138.0778,0
0,1534.007005,35566.26707,1
0,2063.571934,37372.75849,0
0,1026.194095,35685.48373,1
0,771.8254969,40520.8094,0
1,1142.427605,26114.40315,1
1,1520.442101,18462.43066,1
0,691.9288288,23957.71488,0
0,0,30236.45633,0
1,1682.897631,14378.8906,1
1,1420.59614,20197.81153,1
1,627.6681284,18539.56415,0
0,549.0649295,58539.41427,0
0,1371.330899,35820.62983,1
0,880.396518,60206.08655,0
1,1752.73615,15596.89143,1
1,1334.97118,14834.86429,0
0,2058.784781,55021.5518,1
0,1304.068285,26219.32314,1
0,192.6274629,38042.01839,0
0,1350.603261,21541.29879,1
0,656.0237254,36349.43699,0
0,469.3317131,58360.38912,0
0,86.72551869,51257.58346,0
1,1440.528795,20882.01732,1
0,514.5454923,45763.89983,0
0,301.3194028,51539.95232,0
1,798.4605101,27724.06575,0
0,1591.755806,46259.65998,1
0,460.6815058,37129.27082,0
1,1035.966107,30531.61311,1
0,94.93247587,27212.95124,0
0,265.7290045,60182.67719,0
0,570.2955412,30615.33055,0
1,1140.454363,18991.88604,1
0,31.44508054,53287.3503,0
0,0,62689.03303,0
0,1111.690766,31059.46264,1
0,197.9107165,30971.19725,0
0,1.976691657,51672.36067,0
0,369.2219425,47835.09105,0
0,1371.351016,34955.4079,1
1,518.4788393,18635.50971,0
0,1335.541418,53354.84921,1
0,1133.414939,36456.94903,1
1,1096.692136,20856.58764,1
0,647.075901,55522.62393,0
1,810.5409457,17252.25425,0
0,982.6310241,60388.0199,1
0,76.99129053,28392.09341,0
0,1610.719681,30098.82399,1
1,1415.681994,21856.32093,1
1,1947.072679,13157.95656,1
0,408.7729143,54206.93921,0
0,1189.748039,30315.88513,1
0,1102.111459,48079.1253,1
0,331.1643387,25922.41674,0
1,107.6025084,17941.73917,0
1,400.9045488,20912.28865,0
1,877.1562292,22046.53855,0
0,368.086167,51601.36084,0
1,1510.747812,13390.92,1
0,474.6283748,28182.97557,0
0,929.8301537,45178.05305,1
0,1257.958107,38532.19219,1
0,257.3963831,49477.78564,0
0,1265.044932,47297.7227,1
0,462.1383867,44546.23719,0
0,674.2046296,46481.95268,0
0,1599.314695,28825.47457,1
0,1185.288927,39926.60693,1
1,1353.49303,16727.66372,1
0,843.2908052,41692.42221,0
0,0,47019.66323,0
0,705.5005243,52559.03126,0
1,1545.63746,13959.99367,1
0,626.8384282,41334.18353,0
1,446.6348475,18309.79074,0
0,557.261712,45040.94441,0
0,588.5647713,33224.44475,0
0,635.7076076,26084.69605,0
0,1092.998159,37351.33966,1
0,835.189928,44678.83175,0
1,815.341565,26064.36562,0
0,541.784475,56100.10543,0
0,214.2364951,38720.81076,0
0,4.458938299,46970.49642,0
0,1338.461116,23909.54695,1
0,691.1683584,42342.3507,0
0,381.5209693,31750.77732,0
1,1492.065854,11615.98347,1
0,853.2414216,29484.05238,0
0,639.8670344,34879.55851,0
0,443.2464668,36547.16104,0
0,430.6510942,38372.02125,0
0,823.6097758,34856.52607,0
1,1513.541568,23556.6905,1
0,965.4597617,25045.72554,1
0,1462.69493,50508.74644,1
0,707.4361492,42407.75423,0
0,415.7682594,38425.7595,0
0,403.8100343,40535.16617,0
0,964.5246557,40814.65291,1
0,715.5440757,50127.95563,0
1,1213.840554,17374.06395,1
0,868.7298917,40902.42961,0
0,592.4323214,32283.26412,0
0,0,34836.3407,0
0,339.6768042,43308.9659,0
0,1005.525429,34587.24363,1
0,341.0403786,40255.4676,0
1,194.1850121,20889.852,0
0,1164.36214,38759.73055,1
0,654.277589,37706.59487,0
0,537.3963542,40828.14012,0
0,728.673461,36557.23484,0
0,1331.607309,27665.67547,1
0,0,41482.70163,0
0,318.2094608,48975.36743,0
1,811.6886759,20016.75253,0
0,791.5425837,32574.34127,0
0,344.8822415,26227.32928,0
1,1262.393294,24797.60757,1
0,1102.302032,38872.12992,1
1,799.1592677,19547.41318,0
0,106.1910377,41514.75847,0
0,1585.860373,42709.49189,1
0,1109.221483,56680.13753,1
0,583.8207193,38215.96476,0
1,985.2622511,30295.63096,1
0,1254.131055,37456.26199,1
0,0,23616.53901,0
1,787.1367086,22434.97645,0
0,742.8212302,34353.48791,0
0,326.652236,45562.57424,0
1,1295.818065,22241.70347,1
0,1302.399854,15468.34474,0
0,0,45486.45868,0
0,284.0487757,41243.85479,0
1,1427.124037,12553.88673,0
0,316.0043508,26518.46264,0
0,710.7604275,53050.48538,0
1,345.7996071,15967.99085,0
1,1151.899517,15097.51233,0
0,258.6296725,33327.93778,0
1,1275.550633,15887.46849,1
0,484.679499,43900.09156,0
1,468.2732193,27054.89382,0
0,286.2582428,28838.32131,0
1,775.5892326,17030.57885,0
0,826.9536725,16124.62568,0
0,568.629894,28122.59409,0
0,1023.198467,40866.01884,1
1,1402.31057,21566.55688,1
0,837.2626228,51471.77209,0
0,709.9535652,37302.62213,0
1,782.3522809,22692.66999,0
1,1493.106066,14295.66474,1
0,503.4992852,36521.43251,0
0,1170.027406,33332.62578,1
0,419.0007993,37186.7894,0
0,1258.852277,33683.18173,1
0,894.6817393,37232.29375,0
0,1067.273201,50647.8724,1
0,690.6010978,43511.33727,0
0,1104.689463,51516.33629,1
0,1349.908479,48103.03078,1
0,210.1232594,58413.10367,0
1,91.7339465,19153.72843,0
0,537.5871865,46953.37681,0
0,157.0034532,50131.87888,0
0,749.8830655,28580.92192,0
0,2075.188754,40882.49422,1
1,1379.770017,15509.4094,0
0,1256.222658,42125.93733,1
1,1444.114268,21441.01213,1
0,469.0539803,25680.17493,0
0,1589.990919,42268.27985,1
0,720.2445985,38493.49193,0
0,1712.470037,40395.34637,1
0,1036.460728,42914.98167,1
1,616.3120185,14663.56388,0
0,611.3372902,38389.28253,0
0,903.5493047,46971.56217,0
0,694.4124308,47705.87128,0
1,1025.087573,29019.32622,1
0,276.7453134,50523.67789,0
0,581.5208186,53100.57248,0
0,1143.550354,42694.80392,1
0,36.23504123,49075.98156,0
1,713.2463934,20549.8519,0
0,0,44387.5749,0
0,795.3685571,25704.64664,0
0,815.5669074,31752.07715,0
0,1315.558765,35456.69605,1
0,730.1644185,44411.67827,0
1,1630.199589,14232.66153,1
0,4.814908682,28714.13538,0
0,1434.127716,47311.53042,1
0,605.1244322,29769.97835,0
0,645.3725645,30102.03554,0
0,854.8842799,44173.82773,0
0,1040.105665,16905.45794,1
0,494.9019178,13980.36118,0
1,685.6319445,15892.09254,0
0,947.842159,37891.03704,1
0,356.8276454,39444.82535,0
1,864.9479861,8624.220719,0
0,0,23910.13966,0
1,875.9797105,17286.69449,0
0,916.4993169,25768.40745,1
1,776.54428,14229.72812,0
1,933.2872312,20694.58778,1
0,419.4405795,34332.66131,0
0,781.5953359,49457.1053,0
0,407.289756,45376.23591,0
0,1053.405495,52921.85379,1
0,1452.684428,43418.82909,1
0,802.4131422,47444.4928,0
0,296.8818307,43136.56168,0
0,1006.202977,50501.76154,1
1,1217.667355,20977.23519,1
0,25.73626917,28163.69297,0
0,667.4121637,31150.02654,0
1,2088.529109,18078.32917,1
0,402.6324273,58828.79225,0
0,757.9077112,37088.83957,0
0,956.9854006,38285.7479,1
0,621.1492608,15546.76898,0
0,262.7913362,28974.75055,0
0,434.5449437,35620.0653,0
0,1660.827702,53754.20072,1
0,1532.916209,22080.92177,1
0,1352.995532,34089.03318,1
0,1623.690272,36747.90398,1
0,575.1376565,25669.69717,0
0,226.8557048,33014.89333,0
1,1236.256423,16389.86381,1
1,627.6453208,17868.44485,0
0,1433.71078,42798.56551,1
1,643.5652672,21323.04944,0
0,1283.523253,61525.69618,1
0,459.3876653,37630.61332,0
0,821.6071023,50689.19322,0
1,1314.841724,15965.41501,1
1,1776.728974,21280.87661,1
0,0,65943.78394,0
0,225.3646951,60275.88336,0
0,618.1270378,29836.28565,0
0,864.0397435,45881.93021,0
1,1405.876654,27071.3225,1
1,825.5228817,14539.16201,0
1,1051.393853,23520.426,1
0,1440.39242,46113.26845,1
0,1698.071916,48595.70465,1
1,911.7608245,21082.55279,1
1,15.15379273,13430.41584,0
0,1024.326377,33832.48963,1
0,636.6060455,31870.55147,0
1,1471.923929,19774.92388,1
0,0,33917.59412,0
0,360.5749488,42217.38292,0
1,793.3337851,10487.93018,0
0,766.0960211,41435.5919,0
0,915.7715639,24243.18016,1
0,772.5312697,23222.73977,0
0,927.6159508,40618.11065,1
0,575.7546157,26757.57934,0
0,1060.178447,30948.29027,1
0,1220.312282,36190.99361,1
1,1291.915263,17910.06461,1
0,797.2493693,39928.58818,0
0,725.1205004,47549.20075,0
0,590.3997865,42769.20388,0
0,1280.003234,30274.3356,1
0,834.2356082,36721.86221,0
0,153.563343,49405.26098,0
1,686.7821494,10543.55632,0
1,1051.247162,23200.97099,1
1,1168.895545,14970.87009,0
1,794.1468067,12519.76839,0
0,264.0160964,45987.47391,0
0,1248.399685,41555.81099,1
0,808.9991026,26379.8867,0
0,483.9652713,44335.95811,0
0,0,13573.5624,0
1,1366.477534,11268.77433,0
0,558.5183424,46297.42541,0
0,1006.201561,42689.27369,1
0,1131.053646,38834.23625,1
0,1605.102415,26126.32944,1
0,695.4717672,25544.89204,0
0,0,46615.69803,0
1,1200.84739,19849.83141,1
0,1221.083123,29370.58491,1
1,666.424384,19177.67937,0
0,430.1182212,41105.28763,0
1,918.8288881,16110.99046,1
0,1194.456464,49316.99776,1
0,1112.655684,35159.21546,1
0,1787.60382,33312.80668,1
1,1269.906274,771.9677294,0
1,114.4182416,12540.90728,0
1,1777.744671,24820.85627,1
1,172.4620199,25850.38313,0
0,1096.21847,30653.26275,1
1,1222.958464,15174.97246,0
0,1287.205895,37135.36394,1
0,1008.290635,30801.08975,1
1,879.6270083,14898.31147,0
0,343.4938298,67930.34362,0
0,971.960011,33543.33493,1
0,758.3921316,40751.40748,0
0,1402.120138,41275.64547,1
0,1353.522203,52048.50412,1
1,1518.62964,18925.49001,1
0,435.3931594,32907.33247,0
0,0,28727.12016,0
1,1295.851844,10987.26519,0
1,0,17791.43323,0
1,0,16979.89307,0
0,216.5282622,28859.69462,0
0,102.4698629,44600.43197,0
0,473.9614391,35133.07041,0
1,1268.240691,11914.57827,0
0,521.736728,28401.49746,0
0,518.6807923,30151.33046,0
1,539.1600365,17824.26071,0
0,1184.899625,53896.90225,1
0,561.9257991,31388.50565,0
0,914.3782799,40659.12596,1
0,1036.503746,37151.41064,1
0,217.7382263,47657.30628,0
0,1088.3032,33673.36068,1
1,353.6527609,20531.49654,0
1,1413.274427,19064.62219,1
0,742.2900159,39367.19331,0
0,1038.500008,51173.14138,1
0,834.3197877,33687.7504,0
1,584.5762328,16639.65584,0
1,1026.15356,25393.7688,1
1,1065.256355,16658.94724,1
0,715.3929218,49473.37638,0
1,790.5543286,20568.82724,0
1,295.4807145,17324.04163,0
1,1205.055008,18101.67631,1
0,1505.094083,43036.12115,1
0,584.1932422,36676.78915,0
0,1006.053988,27002.06581,1
1,36.84403824,16942.30534,0
0,821.498847,39318.48939,0
0,1450.349184,33957.18196,1
0,520.6546128,39914.91905,0
0,1086.181729,52507.59729,1
1,1215.470014,20456.43829,1
0,1236.21872,37884.5661,1
0,724.8873243,27800.95238,0
0,348.9970288,48942.02578,0
0,335.1071558,36374.21438,0
1,617.089796,22801.66397,0
1,1219.581454,12434.04184,0
0,91.38769809,44091.876,0
1,102.2830716,20671.04721,0
0,647.4835286,33226.27754,0
0,1014.722629,38780.78972,1
1,1032.670815,13901.11897,1
0,0,31741.04562,0
0,646.0812402,36686.95945,0
0,698.0788729,38960.26719,0
0,1442.129805,10921.61503,0
0,887.4681371,30563.77026,0
0,778.8301656,44257.33103,0
1,477.7829458,22753.59547,0
0,0,43658.22772,0
0,915.462439,33887.76364,1
1,0,25976.06511,0
0,455.1844905,43513.35063,0
0,81.42293643,51044.40781,0
0,350.1960855,46893.73199,0
0,2124.671313,44520.0001,1
0,396.8440851,32656.52284,0
0,431.9049281,30115.15283,0
0,756.2166996,36513.92121,0
0,1100.008931,34358.07468,1
0,1060.016921,39757.43817,1
1,1430.325502,20846.96332,1
0,1454.863272,32189.09495,1
0,1335.935254,19482.20628,1
0,496.7739601,38316.13544,0
0,953.936465,41250.47804,1
0,0,50076.26357,0
1,443.5370288,19632.17542,0
0,991.9611672,49910.09688,1
0,1306.484572,41224.62502,1
0,75.39869065,50551.03646,0
1,240.1013667,21142.0419,0
1,1196.491941,14916.44469,0
0,591.863619,31438.77601,0
0,937.5011931,33266.51944,1
0,528.8673882,38881.47626,0
0,610.5977516,22635.06647,0
0,182.6280599,31623.93645,0
0,484.2173586,30178.57524,0
0,198.385708,37085.60371,0
0,681.6935764,33327.11303,0
0,0,51740.4216,0
0,1192.974028,39504.47602,1
1,1092.270013,17454.60184,1
0,293.6553752,38893.60459,0
0,188.4087559,35073.5146,0
1,1014.769662,12239.88381,0
1,871.8152195,9788.57126,0
0,496.0017626,32818.15707,0
1,1070.950734,12707.58041,0
0,954.33059,27180.54596,1
0,623.6184284,54008.19583,0
1,513.8367632,9879.115221,0
0,954.2617928,32457.50908,1
